ID,station ,fish,Drift ID,Species ,Fork Length (mm),Total Length (mm),Length (cm),Total Angler Hrs,num_caught
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
D255,7,721,BLM0806250702,BLU,311,319,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
C305,13,722,BLM0806250702,VER,460,470,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
S236,12,723,BLM0806250702,BLU,346,361,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
C293,6,724,BLM0806250702,BLU,380,394,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
S236,12,725,BLM0806250702,BLU,207,215,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,726,BLM0806250702,OLV,324,329,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,727,BLM0806250702,OLV,387,394,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
A906,8,728,BLM0806250702,BLU,199,204,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
C312,2,729,BLM0806250702,CPR,434,444,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
D255,7,730,BLM0806250702,GPR,268,,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,731,BLM0806250702,BLU,349,362,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C293,6,732,BLM0806250702,GPR,255,,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
C312,2,733,BLM0806250702,BLU,338,350,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
S236,12,734,BLM0806250702,OLV,366,380,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
C293,6,735,BLM0806250702,BLU,367,384,,2,37
